bio_replica	sample	fq1	fq2	read_count	base_count	fq1_bytes	fq2_bytes	fq1_md5	fq2_md5
50V3	SRR5558247	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558247/SRR5558247_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558247/SRR5558247_2.fastq.gz	3164209	951897133	271504326	287399953	1d2f84fe966353eac766a2ef32d07930	c50ea25e7c95dfc90d371096d81abc56
50V5	SRR5558248	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558248/SRR5558248_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558248/SRR5558248_2.fastq.gz	6770091	2044567482	726832575	730628997	33776fc2463fffff514b9653ebd12e81	12e535d5e323f899945eaf8ab3a0c527
51V3	SRR5558249	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558249/SRR5558249_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558249/SRR5558249_2.fastq.gz	8299796	2506538392	878192696	879992972	b07b7d19a67c001b5d4386e3b1c8f528	e2524c43e04dc14e40f1934f18c3e0b7
51V1	SRR5558250	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558250/SRR5558250_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558250/SRR5558250_2.fastq.gz	3500982	1052690696	301057290	319342238	8901a6d162945bfa291056ae931ea79e	f3646ce3d7664146063db64b69c3d11e
51V1	SRR5558251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558251/SRR5558251_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558251/SRR5558251_2.fastq.gz	3492328	1049845117	300965379	316261932	971dabbcdc9d18d75311574d48b19940	a2938db946d30881086857da07e847a2
51V1	SRR5558252	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558252/SRR5558252_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558252/SRR5558252_2.fastq.gz	9973654	3012043508	1064483545	1063512161	705ded46e3a5ca7365d99dc3bf897358	6a7cae2d5981dab88ef21b4e4c885968
51V1	SRR5558253	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558253/SRR5558253_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558253/SRR5558253_2.fastq.gz	3534505	1062717167	305304499	320677857	a23fdd6ad0db69410bff382cc7977aa8	f06c8eb0f88d99a4792dc1908855661f
51V1	SRR5558254	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558254/SRR5558254_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558254/SRR5558254_2.fastq.gz	3488405	1048722545	298696542	319131200	c606d0d0905dc7c3d820bb48b970b78c	717989ed754f08f9438e7d48d2835993
50V5	SRR5558255	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558255/SRR5558255_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558255/SRR5558255_2.fastq.gz	2651086	797346940	229803929	248417792	7dc5ed86373c8b421e9f0f4841052799	30b8e6ef5b29017e3e24c37854fafaf9
50V5	SRR5558256	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558256/SRR5558256_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558256/SRR5558256_2.fastq.gz	2655038	798485464	231433959	246187152	b58d57e030c65a9237cf1315ab1bedd9	ebef274ddee439c41c2a8864520342fd
50V5	SRR5558257	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558257/SRR5558257_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558257/SRR5558257_2.fastq.gz	2657621	799447873	231182138	248216253	62a32f5c53b384fd51835aa1f2218084	d308cd6ad4b503dafd6d1f335358a865
50V5	SRR5558258	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558258/SRR5558258_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558258/SRR5558258_2.fastq.gz	2689552	809015676	234903073	249702048	30c9cb83be82083092ec5940dcf8df90	8c637f012ce85dbd3f17bd324de52887
52V3	SRR5558259	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558259/SRR5558259_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558259/SRR5558259_2.fastq.gz	2944348	885709920	254317855	268781099	929937e84540fe82f56468a9023e7825	c4f1c3cd9345b503d65d8ddf0b6acd47
52V5	SRR5558260	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558260/SRR5558260_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558260/SRR5558260_2.fastq.gz	6864821	2073175942	730384185	730614446	b152650e0275a387af9e56e8d4c6e8a2	065b210c6f2288077f3f516c24b6bdcd
52V3	SRR5558261	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558261/SRR5558261_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558261/SRR5558261_2.fastq.gz	7710050	2328435100	818615696	819123005	d64a688a8e5f17d742cdf52fe40a66d1	f716994bf7f4d4ae4c9cecc28af4bc8a
52V3	SRR5558262	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558262/SRR5558262_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558262/SRR5558262_2.fastq.gz	2929242	880964680	253736056	265480747	6427315aadd861d552ca76125bcf185d	a315d3962cf1b8217cef244fc7fd492a
52V3	SRR5558263	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558263/SRR5558263_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558263/SRR5558263_2.fastq.gz	2935353	882829520	252457623	268924697	586ab67bde6dac94fef43709886c26b5	2e3630a359c1960c8c3a5166733654cf
52V3	SRR5558264	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558264/SRR5558264_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558264/SRR5558264_2.fastq.gz	2965688	892067094	257411352	269236336	d77f6db75449bd713d18ba616e549c76	aa417e8e0d8ef6a91e05527929da6ec9
52V1	SRR5558265	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558265/SRR5558265_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558265/SRR5558265_2.fastq.gz	2292562	689604999	200356192	210715835	77dc48fdd6a25c0c9799694a33599707	893b86ee8b2ecd8a58946c16caaa201f
52V1	SRR5558266	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558266/SRR5558266_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558266/SRR5558266_2.fastq.gz	2294522	690231380	199319370	213098615	fcf2188572306547713af27eb022a304	9b69b1d5aceeebdc1bb9b2e1b04ef737
52V1	SRR5558267	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558267/SRR5558267_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558267/SRR5558267_2.fastq.gz	2316844	697035361	202843525	213206880	4945e59322b9f0fe987df412ef6e87e1	525d14cae0307876e5d0759a96e80639
52V1	SRR5558268	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558268/SRR5558268_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558268/SRR5558268_2.fastq.gz	2300548	692170464	200620060	212950608	aad6261eab22a1f34f9405669390de5b	8efbd4e7780040d81a77c7cee1c02aac
47V5	SRR5558269	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558269/SRR5558269_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558269/SRR5558269_2.fastq.gz	2885193	868003534	251325033	268136890	32c634cbff122911f4c8f981f23ba3d0	0d1cd3888eef201eb2d95f40fec2e1ab
5V5	SRR5558270	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558270/SRR5558270_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558270/SRR5558270_2.fastq.gz	3440557	1034634732	299281611	314054538	432525443ed6e6bfb419f3323148a84c	a68e18881a8edddf7459690308fe7cc4
6V1	SRR5558271	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558271/SRR5558271_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558271/SRR5558271_2.fastq.gz	8805072	2659131744	874659818	892746833	3545e4ffa6545e2067d5718baf689981	072943be485dcb4d15ce669316192968
47V3	SRR5558272	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558272/SRR5558272_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558272/SRR5558272_2.fastq.gz	2726848	820082294	238074223	256334647	668187ac865553898a2c4d90fc30c0e6	8adb03be2ed4caa8a54a8c41e3d55ce7
43V3	SRR5558273	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558273/SRR5558273_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558273/SRR5558273_2.fastq.gz	2504383	753000378	217760639	233012293	281c47b14190f1ab22710b9d670f2c83	af77786f3f8421e5ecc0d690c7b2231b
43V3	SRR5558274	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558274/SRR5558274_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558274/SRR5558274_2.fastq.gz	2507915	754022191	219413836	230668082	268f90b3f4793d93373713a225ec77a4	f615a845a5526ee4c2d4e64fc012a617
43V3	SRR5558275	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558275/SRR5558275_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558275/SRR5558275_2.fastq.gz	2510708	755047561	219248580	232837706	46ecdea6c37731f9675d37b1e0474358	5e545b662f486c49a2924b3586e9a194
43V3	SRR5558276	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558276/SRR5558276_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558276/SRR5558276_2.fastq.gz	2540698	764011818	222773301	234050480	36288f2cd906718f597ec09d712271a5	bfc1773396b7cfb3210ed5c491f8cfa0
43V5	SRR5558277	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558277/SRR5558277_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558277/SRR5558277_2.fastq.gz	3423919	1029471653	297413370	312138042	e3f37a28fe7db59f8735b7aa542e3b01	c645b136e9608be36c1c4c8a7817e168
43V5	SRR5558278	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558278/SRR5558278_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558278/SRR5558278_2.fastq.gz	8899192	2687555984	945873418	950805390	16cff244543103761adeabfaea050e09	1e00a751519a91ab61440727456a907e
43V5	SRR5558279	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558279/SRR5558279_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558279/SRR5558279_2.fastq.gz	3465176	1042068359	301553823	316383267	145523dcc9451f4e4e6953c26a4dfc83	805b3d2a77469358c1f16e17ebb7ac46
43V5	SRR5558280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558280/SRR5558280_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558280/SRR5558280_2.fastq.gz	3435754	1033091646	296413957	316710749	c91b703d04cad4ab65f6286542157eaa	a3a01fbf0a6c251ee17cb518a20d8e5e
44V1	SRR5558281	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558281/SRR5558281_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558281/SRR5558281_2.fastq.gz	8223581	2483521462	824795016	842323895	9ac6968625c072e70fd3387ad153c85e	709d5604bdccfb72b0627418e2d4128b
43V5	SRR5558282	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558282/SRR5558282_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558282/SRR5558282_2.fastq.gz	3444654	1035959171	298467219	316438702	f52831509692dce6494a5c1919b24eaa	efc8c01fa93ebe742964a1d19e1303a5
9V5	SRR5558283	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558283/SRR5558283_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558283/SRR5558283_2.fastq.gz	10745252	3245066104	1044944415	1098199586	d5522e98552ee8878ecfbac1dd80d3fc	014ab5c07d1ce10dee84430d6d5d034a
9V5	SRR5558284	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558284/SRR5558284_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558284/SRR5558284_2.fastq.gz	17202068	5195024536	1628374377	1805006537	3ba030d6aa2573a2517bbb94872870c1	0ffbe2709ca0eb3c3e0e2a1170835bc0
34V5	SRR5558285	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558285/SRR5558285_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558285/SRR5558285_2.fastq.gz	3307671	995159898	288062426	307812552	456ada071dbde3169b17b268b7dfbda2	dc8f660529e47e04a8119f2151912074
34V5	SRR5558286	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558286/SRR5558286_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558286/SRR5558286_2.fastq.gz	3325612	1000513142	291019642	307776068	be44f2198e2cef25277d13f8f5a8ffef	6aad4f54f3e7f5efa4983b796890331a
35V1	SRR5558287	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558287/SRR5558287_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558287/SRR5558287_2.fastq.gz	2755926	828787435	239936473	253202060	efa5c80ab925fdf5d4a5dc4eb1ba1cc6	ca2d3fefd2dcedfa5c1d9dcc782f570c
35V1	SRR5558288	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558288/SRR5558288_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558288/SRR5558288_2.fastq.gz	8033218	2426031836	856067018	858958472	84e208e69d3dfe05c9394a84b2ec4552	ebb2b8c65e95612c80a51a7367c2a79c
34V5	SRR5558289	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558289/SRR5558289_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558289/SRR5558289_2.fastq.gz	8906300	2689702600	951405775	959747495	d75f8bc24d95066dd7e98a553242e22a	9ebc93cb078ffdc6090a48107746b17f
34V3	SRR5558290	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558290/SRR5558290_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558290/SRR5558290_2.fastq.gz	2842556	855295784	243166412	255427570	1333824771a4720e2cf1d2733609b885	72ea785cdd1fe68f533a245985ac729a
34V5	SRR5558291	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558291/SRR5558291_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558291/SRR5558291_2.fastq.gz	3301071	993012178	286355688	308314633	edf0a80bd0a030e92f24c74a359958d3	8277393c8692799a043faaa608fab228
34V5	SRR5558292	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558292/SRR5558292_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558292/SRR5558292_2.fastq.gz	3281801	987132861	286608311	303228198	c12ee7ecbbee0c38492d9f51d5de9e6e	8f7af2821189a80bd35be4a2d2102dce
35V1	SRR5558293	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558293/SRR5558293_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558293/SRR5558293_2.fastq.gz	2787889	838538038	243320734	256553652	6df2f9b1dcafe541f6700f8cf567400c	6ab7c19b4d31551e7335bb950b33b526
35V1	SRR5558294	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558294/SRR5558294_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558294/SRR5558294_2.fastq.gz	2750289	827134029	238284022	255535775	1f1b6373037fe958b51badc9e3ad5d9f	b61de2d59f4f5b3c861d1e84cc851afb
8V5	SRR5558295	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558295/SRR5558295_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558295/SRR5558295_2.fastq.gz	2805708	842825540	240007702	251447975	fb915ecb1864e84c5648456dd040e97a	c9a7d0963a7f2f707c1c179de2e1230f
3V6	SRR5558296	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558296/SRR5558296_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558296/SRR5558296_2.fastq.gz	19312523	5832381946	1633057990	1695615472	096a1127217694438d3f61fbffa609ce	beaa135269af4e773f77a282dda710fc
3V6	SRR5558297	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558297/SRR5558297_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558297/SRR5558297_2.fastq.gz	19359153	5846464206	1675197381	1746583059	22bcf441283d6a500c19e8457aed3904	d5ed099b6b06f3e4c3f47d6aca9a6ddb
3V6	SRR5558298	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558298/SRR5558298_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558298/SRR5558298_2.fastq.gz	18588117	5613611334	1505257317	1645378975	e12cef3f03786ac56d4884bd69ab2481	8089b3f0754b83a3ffbd0353092dd486
3V5	SRR5558299	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558299/SRR5558299_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558299/SRR5558299_2.fastq.gz	3034460	912664036	261234644	273733620	19807b3820c348edff7a07d434dd5836	ac41a8940aac7c661ebd59eefe56ca96
3V5	SRR5558300	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558300/SRR5558300_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558300/SRR5558300_2.fastq.gz	3011129	905627308	258225897	271185276	329fc055fe20f4568592e9c39f6dc2af	da86a331e15686a679969e448995f481
3V5	SRR5558301	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558301/SRR5558301_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558301/SRR5558301_2.fastq.gz	3065101	922178556	263575300	277115065	2a820bfdf06275f66093e16dda8719fe	2d6431d88cde7d936ce1b54c7024ea76
3V5	SRR5558302	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558302/SRR5558302_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558302/SRR5558302_2.fastq.gz	2950018	887542252	251583520	265422130	9d07f970f661197dc875a3cfba3f4989	6f47a972dc8a623b5911bbf17409f98d
38V6	SRR5558303	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558303/SRR5558303_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558303/SRR5558303_2.fastq.gz	29910688	9033027776	2859161503	3134083709	3591b14d05c29ad21e5032bd217962be	9ec6400cf1efa9681408b2ce0235415d
3V6	SRR5558304	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558304/SRR5558304_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558304/SRR5558304_2.fastq.gz	30227560	9128723120	2867465857	3171456651	4b030a74f415a372f846a1714f55448f	452c44b73485d4e6bcb26b255b10bcff
42V1	SRR5558305	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558305/SRR5558305_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558305/SRR5558305_2.fastq.gz	10628703	3209868306	1033706152	1058219651	38f63c587e1d2d90e8763271bbc96b46	ec34f3eef9df648052eab6825f76b63d
3V1	SRR5558306	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558306/SRR5558306_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558306/SRR5558306_2.fastq.gz	2462487	740195868	257548447	259703087	073d71dea26d6a4983231f6cf083e000	1a69462e425af9a8419578acdbde213b
3V1	SRR5558307	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558307/SRR5558307_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558307/SRR5558307_2.fastq.gz	2774481	834083207	229584264	243317084	9c5f6a7beac7c3aa506dda5a17cb6a19	1cf11fe44782552b420e9b40a099f095
3V1	SRR5558308	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558308/SRR5558308_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558308/SRR5558308_2.fastq.gz	2525855	759285244	264180942	265398932	4958f6ede62136196676fa507ec2467b	d22a226f01abbbbce79a074bca92ad26
38V6	SRR5558309	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558309/SRR5558309_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558309/SRR5558309_2.fastq.gz	19556363	5906021626	1598793824	1720029111	662532987278effe9fa63da7a48465b7	d874d1b662207f4883d8df97b8b5d66d
3V1	SRR5558310	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558310/SRR5558310_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558310/SRR5558310_2.fastq.gz	9164838	2767781076	912784673	926078617	b4755b9e9b51db17d394f7d74ad4756e	45fc26d6026c76b3e500cc07cddbf8ce
49V5	SRR5558311	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558311/SRR5558311_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558311/SRR5558311_2.fastq.gz	2698773	811780881	235447928	247325607	f5e9729bc59275669debbe310fe570e2	1679a224eeee84c65da9fb315590c7be
9V1	SRR5558312	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558312/SRR5558312_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558312/SRR5558312_2.fastq.gz	3162610	951519993	270214575	286893210	6443af5605518c99c5ae75dc2e8cefc2	fb099eaa92aac4c2223230240c260f57
38V6	SRR5558313	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558313/SRR5558313_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558313/SRR5558313_2.fastq.gz	20351829	6146252358	1779507022	1833915761	1e72776b8d0337ab9cf3a8c714c70428	b2ef31415216974259562beab316fda2
6V1	SRR5558314	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558314/SRR5558314_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/004/SRR5558314/SRR5558314_2.fastq.gz	2440426	733916394	254782581	257075620	e8842c3f5914b507204b9c61151cbc1d	bf39383a0f175fcd39557f6543d73e87
6V1	SRR5558315	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558315/SRR5558315_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/005/SRR5558315/SRR5558315_2.fastq.gz	2660286	800147430	220665873	234261771	a4914b1b46a0d5c09ac3659a3512e0b6	cb5b5f95f320a8f24dd08d60a8ae8151
47V3	SRR5558316	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558316/SRR5558316_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/006/SRR5558316/SRR5558316_2.fastq.gz	7305198	2206169796	782783973	790282382	45bd941375218f00f76c0c4339bd9134	2eb7cf8128b63559d4d517ad062cf3c6
47V1	SRR5558317	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558317/SRR5558317_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/007/SRR5558317/SRR5558317_2.fastq.gz	3041082	914749841	264790781	283397259	41f55da52014215bfc226bf8461f7670	575eb94fcae58047712a1f99648b116c
6V1	SRR5558318	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558318/SRR5558318_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/008/SRR5558318/SRR5558318_2.fastq.gz	2406379	723794514	251565148	254681187	484160740b69d182ef50ada3fb35d60c	34eaa6bf50745fba6001ab6c52c39555
6V1	SRR5558319	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558319/SRR5558319_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/009/SRR5558319/SRR5558319_2.fastq.gz	2686188	808227553	221700805	235763605	202b90d5b809930604778711b0a94e27	2f3f398fa30c33f50aecc4a71ff023fa
6V1	SRR5558320	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558320/SRR5558320_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/000/SRR5558320/SRR5558320_2.fastq.gz	2401897	722460627	251365955	254600822	9cc71ef7f05e8f3c6c5eb9e4b88fd99c	45d8073800529a9f892d80ba48a9597f
6V1	SRR5558321	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558321/SRR5558321_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/001/SRR5558321/SRR5558321_2.fastq.gz	2696792	811451625	222699619	236768729	d619d4febd29864260b1ada061acca81	41c0b3cff258697105cb4bdeac27ee08
46V5	SRR5558322	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558322/SRR5558322_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/002/SRR5558322/SRR5558322_2.fastq.gz	3259568	978239798	277911203	293453424	938e9eef648f19ba080dd8d167943276	185dd1147a30cbe85d6b4485bd3d9e1c
46V5	SRR5558323	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558323/SRR5558323_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR555/003/SRR5558323/SRR5558323_2.fastq.gz	3376873	1013493400	290493527	305659827	65ee917d12d66b71841e70fb452bce11	bfde402f30caf8aed97f3beb44ef814f
